Fylke,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,Ukjent,rep_date,sequence_id,delta0,delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8
Innlandet,3,36,81,75,79,121,66,33,28,0,2020-08-04,63,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
Innlandet,3,36,81,75,79,121,66,33,28,0,2020-08-05,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,36,81,75,79,121,66,33,28,0,2020-08-06,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,36,84,75,80,122,66,33,28,0,2020-08-12,66,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
Innlandet,3,36,84,75,81,122,66,33,28,0,2020-08-13,67,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Innlandet,3,39,84,75,81,123,66,33,28,0,2020-08-14,68,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Innlandet,3,41,84,76,81,123,66,33,28,0,2020-08-15,69,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,42,85,76,81,123,66,33,28,0,2020-08-16,70,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,42,85,76,81,123,66,33,28,0,2020-08-17,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,49,86,77,81,125,67,33,28,0,2020-08-18,72,0.0,7.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0
Innlandet,3,50,86,77,81,125,67,33,28,0,2020-08-19,73,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,51,86,78,81,125,67,33,28,0,2020-08-20,74,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,51,86,78,82,125,67,33,28,0,2020-08-21,75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Innlandet,3,52,86,78,82,125,67,33,28,0,2020-08-23,76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,52,86,78,82,125,67,33,28,0,2020-08-24,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,52,86,78,82,125,67,33,28,0,2020-08-25,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,52,87,78,82,126,67,33,28,0,2020-08-26,79,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Innlandet,3,52,87,78,82,126,67,33,28,0,2020-08-27,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,52,88,78,82,126,67,33,28,0,2020-08-28,81,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,59,90,78,82,127,67,33,28,0,2020-08-30,82,0.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
Innlandet,3,59,91,78,82,127,67,33,28,0,2020-08-31,83,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,4,61,92,80,84,129,67,33,28,0,2020-09-01,84,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0
Innlandet,4,61,93,80,84,131,67,34,28,0,2020-09-03,85,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
Innlandet,4,61,95,80,84,132,67,34,28,0,2020-09-04,86,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
Innlandet,4,63,97,80,84,132,67,34,28,0,2020-09-05,87,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,4,63,97,80,84,132,67,34,28,0,2020-09-06,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,4,63,97,80,84,132,67,34,28,0,2020-09-07,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,4,63,98,81,85,134,68,34,28,0,2020-09-08,90,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0
Innlandet,4,63,98,81,85,136,68,34,29,0,2020-09-09,91,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
Innlandet,4,63,99,81,85,136,68,34,29,0,2020-09-10,92,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,4,63,100,81,85,136,69,34,29,0,2020-09-11,93,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Innlandet,4,63,103,81,85,136,69,34,29,0,2020-09-12,94,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,4,63,105,81,85,136,69,34,29,0,2020-09-13,95,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,4,63,105,81,85,136,69,34,29,0,2020-09-14,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,4,63,105,81,85,136,69,34,29,0,2020-09-15,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,4,63,104,83,85,136,69,34,29,0,2020-09-16,98,0.0,0.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0
Innlandet,4,64,105,84,85,136,69,34,29,0,2020-09-17,99,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Innlandet,4,64,108,84,85,136,69,34,29,0,2020-09-18,100,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,4,64,111,84,85,138,70,35,29,0,2020-09-19,101,0.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0
Innlandet,4,64,113,84,85,138,70,35,29,0,2020-09-20,102,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,5,64,113,85,86,138,72,35,29,0,2020-09-21,103,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
Innlandet,5,64,113,85,86,137,72,35,29,0,2020-09-22,104,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
Innlandet,5,64,114,87,87,137,72,35,29,0,2020-09-23,105,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
Innlandet,6,64,114,89,88,137,72,35,30,0,2020-09-24,106,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0
Innlandet,6,64,120,90,90,137,73,35,30,0,2020-09-25,107,0.0,0.0,6.0,1.0,2.0,0.0,1.0,0.0,0.0
Innlandet,6,65,120,90,90,137,73,35,30,0,2020-09-26,108,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,6,65,120,91,90,137,73,35,30,0,2020-09-27,109,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Innlandet,6,65,120,92,90,137,73,35,30,0,2020-09-28,110,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Innlandet,6,65,120,93,90,137,73,37,32,0,2020-09-29,111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0
Innlandet,6,69,123,94,93,138,73,37,32,0,2020-09-30,112,0.0,4.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0
Innlandet,6,69,124,94,93,138,74,37,32,0,2020-10-01,113,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Innlandet,7,74,125,96,95,139,75,37,32,0,2020-10-02,114,1.0,5.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
Innlandet,8,74,129,100,97,139,75,37,32,0,2020-10-03,115,1.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0
Innlandet,9,77,130,100,98,139,75,37,32,0,2020-10-04,116,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Innlandet,9,78,130,101,99,139,75,37,32,0,2020-10-05,117,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Innlandet,9,79,132,102,99,139,76,38,32,0,2020-10-06,118,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0
Innlandet,9,79,135,102,99,140,76,38,33,0,2020-10-07,119,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
Innlandet,9,80,137,104,99,140,78,38,33,0,2020-10-08,120,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
Innlandet,12,81,138,105,99,141,79,38,33,0,2020-10-09,121,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
Innlandet,12,84,139,106,99,142,79,38,33,0,2020-10-10,122,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
Innlandet,12,84,139,106,99,142,79,38,33,0,2020-10-11,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,13,86,141,109,100,143,80,40,33,0,2020-10-15,124,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,0.0
Innlandet,13,87,142,110,102,143,82,40,33,0,2020-10-16,125,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0
Innlandet,13,87,142,111,103,143,82,40,33,0,2020-10-17,126,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Innlandet,13,87,143,111,103,143,82,40,33,0,2020-10-18,127,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,13,87,144,111,103,144,83,40,33,0,2020-10-19,128,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
Innlandet,15,88,147,111,105,144,83,40,33,0,2020-10-20,129,2.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
Innlandet,16,91,152,113,106,147,83,40,33,0,2020-10-21,130,1.0,3.0,5.0,2.0,1.0,3.0,0.0,0.0,0.0
Innlandet,16,92,159,116,107,147,83,40,34,0,2020-10-22,131,0.0,1.0,7.0,3.0,1.0,0.0,0.0,0.0,1.0
Innlandet,17,94,172,125,108,148,83,40,34,0,2020-10-23,132,1.0,2.0,13.0,9.0,1.0,1.0,0.0,0.0,0.0
Innlandet,17,97,181,130,108,149,83,40,34,0,2020-10-24,133,0.0,3.0,9.0,5.0,0.0,1.0,0.0,0.0,0.0
Innlandet,17,98,186,130,108,150,83,40,34,0,2020-10-25,134,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
Innlandet,24,119,205,142,120,154,87,42,35,0,2020-10-27,135,7.0,21.0,19.0,12.0,12.0,4.0,4.0,2.0,1.0
Møre og Romsdal,0,6,20,18,16,31,24,12,5,0,2020-05-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,0,6,20,19,16,31,24,12,5,0,2020-05-16,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,0,6,20,19,16,31,24,12,5,0,2020-05-18,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,0,6,20,19,16,31,24,12,5,0,2020-05-19,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,0,6,20,19,16,31,24,12,5,0,2020-05-20,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,0,6,20,19,16,31,24,12,5,0,2020-05-22,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,0,6,20,19,16,31,24,12,5,0,2020-05-24,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,0,6,20,19,16,31,24,12,5,0,2020-05-25,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,0,6,20,19,16,31,24,12,5,0,2020-05-26,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,0,6,21,19,16,31,24,12,5,0,2020-05-27,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,0,6,21,19,16,31,24,12,5,0,2020-05-28,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,0,6,21,19,16,31,24,12,5,0,2020-05-29,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,0,6,21,19,16,31,24,12,5,0,2020-05-30,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,2,7,23,19,16,31,25,12,5,0,2020-06-01,13,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
Møre og Romsdal,2,7,23,19,16,31,25,12,5,0,2020-06-02,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,2,7,24,20,16,31,25,12,5,0,2020-06-03,15,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,2,7,23,20,16,31,25,12,5,0,2020-06-04,16,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,2,7,23,24,16,31,25,12,5,0,2020-06-05,17,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,2,7,23,24,16,31,25,12,5,0,2020-06-07,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,2,7,23,24,16,31,25,12,5,0,2020-06-08,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,2,7,23,24,16,31,25,12,5,0,2020-06-09,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,2,7,23,24,16,31,25,12,5,0,2020-06-10,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,2,7,23,24,16,31,25,12,5,0,2020-06-11,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,2,7,23,24,16,31,25,12,5,0,2020-06-12,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,3,7,24,24,16,31,25,12,5,0,2020-06-14,24,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,3,7,24,24,16,31,25,12,5,0,2020-06-15,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,3,7,24,24,16,31,25,12,5,0,2020-06-16,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,3,7,24,24,16,31,25,12,5,0,2020-06-17,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,3,7,24,24,16,31,25,12,5,0,2020-06-18,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,7,24,24,16,31,25,12,5,0,2020-06-19,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,7,24,24,16,31,25,12,5,0,2020-06-20,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,7,24,24,16,31,25,12,5,0,2020-06-21,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,7,24,24,16,31,25,12,5,0,2020-06-22,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,7,24,24,16,31,25,12,5,0,2020-06-23,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,7,24,24,16,31,25,12,5,0,2020-06-24,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,7,24,24,17,31,25,13,5,0,2020-06-25,35,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Møre og Romsdal,4,7,25,24,18,32,25,13,5,0,2020-06-27,36,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
Møre og Romsdal,4,7,25,24,18,32,25,13,5,0,2020-06-28,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,7,25,24,18,32,25,13,5,0,2020-06-29,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,7,26,24,18,33,26,13,5,0,2020-06-30,39,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
Møre og Romsdal,4,7,25,24,18,33,26,13,5,0,2020-07-02,40,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,7,25,24,18,33,26,13,5,0,2020-07-03,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,7,26,24,19,33,27,14,5,0,2020-07-04,42,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Møre og Romsdal,4,7,26,24,19,33,27,14,5,0,2020-07-06,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,7,26,24,19,33,27,14,5,0,2020-07-07,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,7,27,24,19,33,27,14,5,0,2020-07-09,45,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,7,27,24,19,33,27,14,5,0,2020-07-10,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,7,27,24,19,33,27,14,5,0,2020-07-11,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,7,27,24,19,33,27,14,5,0,2020-07-13,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,7,27,24,19,33,27,14,5,0,2020-07-14,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,7,27,24,19,33,27,14,5,0,2020-07-15,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,7,27,24,19,33,27,14,5,0,2020-07-16,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,7,27,24,19,33,27,14,5,0,2020-07-17,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,7,27,24,19,33,27,14,5,0,2020-07-18,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,7,27,24,19,33,27,14,5,0,2020-07-20,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,7,27,24,19,33,27,14,5,0,2020-07-22,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,7,27,24,19,33,27,14,5,0,2020-07-23,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,7,27,24,19,33,27,14,5,0,2020-07-24,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,7,27,24,19,33,27,14,5,0,2020-07-25,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,7,27,24,19,33,27,14,5,0,2020-07-26,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,7,27,24,19,33,27,14,5,0,2020-07-28,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,7,27,24,19,33,27,14,5,0,2020-07-29,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,7,27,24,19,33,27,14,5,0,2020-08-02,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,7,27,25,20,33,27,14,5,0,2020-08-04,63,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,7,27,25,20,33,27,14,5,0,2020-08-05,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,7,27,25,20,33,27,14,5,0,2020-08-06,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,7,28,26,22,33,27,14,5,0,2020-08-12,66,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,7,28,26,23,33,27,14,5,0,2020-08-13,67,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,7,28,27,23,33,27,14,5,0,2020-08-14,68,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,7,28,27,23,34,27,14,5,0,2020-08-15,69,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Møre og Romsdal,4,7,29,27,23,34,27,14,5,0,2020-08-16,70,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,7,29,27,23,34,27,14,5,0,2020-08-17,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,7,29,27,23,34,27,14,5,0,2020-08-18,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,7,29,27,23,34,27,14,5,0,2020-08-19,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,7,29,27,23,34,27,14,5,0,2020-08-20,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,7,29,29,23,34,27,14,5,0,2020-08-21,75,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,7,30,29,23,34,27,14,5,0,2020-08-23,76,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,7,30,29,23,34,27,14,5,0,2020-08-24,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,7,33,30,23,34,27,14,5,0,2020-08-25,78,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,7,35,30,24,34,27,14,5,0,2020-08-26,79,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,7,35,29,24,34,27,14,5,0,2020-08-27,80,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,8,35,29,24,35,27,14,5,0,2020-08-28,81,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Møre og Romsdal,4,8,35,29,24,35,27,14,5,0,2020-08-30,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,8,35,29,24,35,27,14,5,0,2020-08-31,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,9,37,29,24,35,27,14,5,0,2020-09-01,84,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,9,40,29,25,35,27,14,5,0,2020-09-03,85,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,9,40,29,25,35,27,14,5,0,2020-09-04,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,9,40,29,25,35,27,14,5,0,2020-09-05,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,9,40,29,25,35,27,14,5,0,2020-09-06,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,9,40,29,25,35,27,14,5,0,2020-09-07,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,9,42,29,25,35,27,14,5,0,2020-09-08,90,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,9,42,29,25,35,27,14,5,0,2020-09-09,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,9,42,31,25,35,28,14,5,0,2020-09-10,92,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
Møre og Romsdal,4,9,42,31,25,35,28,14,5,0,2020-09-11,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,9,43,31,25,35,28,14,5,0,2020-09-12,94,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,9,43,31,25,35,28,14,5,0,2020-09-13,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,9,43,31,25,35,28,14,5,0,2020-09-14,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,9,43,31,25,35,28,14,5,0,2020-09-15,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,9,44,31,25,35,28,14,5,0,2020-09-16,98,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,9,44,31,25,35,28,14,5,0,2020-09-17,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,9,46,31,25,36,28,14,5,0,2020-09-18,100,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
Møre og Romsdal,4,9,46,31,25,36,29,14,5,0,2020-09-19,101,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Møre og Romsdal,4,9,46,31,25,37,29,14,5,0,2020-09-20,102,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Møre og Romsdal,4,9,46,31,26,37,29,14,5,0,2020-09-21,103,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,9,46,31,26,37,29,14,5,0,2020-09-22,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,9,46,31,26,38,29,14,5,0,2020-09-23,105,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Møre og Romsdal,4,9,46,31,26,38,29,14,5,0,2020-09-24,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,9,46,33,27,38,29,14,5,0,2020-09-25,107,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,9,46,33,27,38,29,14,5,0,2020-09-26,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,9,47,33,27,38,29,14,5,0,2020-09-27,109,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,9,47,33,27,38,29,14,5,0,2020-09-28,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,9,48,33,27,38,29,14,5,0,2020-09-29,111,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Møre og Romsdal,4,9,49,33,27,42,30,14,6,0,2020-09-30,112,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0
Møre og Romsdal,4,9,50,33,27,43,30,14,6,0,2020-10-01,113,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Møre og Romsdal,4,10,52,34,28,44,30,14,6,0,2020-10-02,114,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
Møre og Romsdal,4,10,53,39,31,50,34,15,6,0,2020-10-03,115,0.0,0.0,1.0,5.0,3.0,6.0,4.0,1.0,0.0
